4
61 312 0 /local/master/Evaluation/R61/T312/INT.1
61 314 0 /local/master/Evaluation/R61/T314/INT.1
61 315 0 /local/master/Evaluation/R61/T315/INT.1
61 316 0 /local/master/Evaluation/R61/T316/INT.1
target_id,identification,round,target,interface,p_id,p_type,p_rank,name,uid,model,e,nclash,threshold,fnat,fnonnat,f1,dockq,lrms,irms,srms,ia,dL,thetaL,nchain,(seqid//),fIR_L,fIR_R,fOP_L,fOP_R,mrms_L,mrms_R,classification,main_classification,stars,clashes,low_id,md5
T312.1,T312_P03.M63,61,312,1,P03,P,3,LZERD,249,63,1,29,89,0.0000,0.5455,0.0000,0.0622,18.9599,10.7447,11.9412,1913.0,5.19,178.24,0,(),0.0000,0.7857,1.0000,0.3333,1.5165,3.6426,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M64,61,312,1,P03,P,3,LZERD,249,64,1,13,89,0.0000,0.9388,0.0000,0.0622,18.6863,12.1459,12.6917,1358.7,5.80,106.57,0,(),0.1600,0.7143,0.8519,0.2308,1.4789,3.2690,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M65,61,312,1,P03,P,3,LZERD,249,65,1,19,89,0.0000,1.0000,0.0000,0.0563,19.8129,12.8614,13.3263,1688.5,5.90,117.50,0,(),0.0400,0.6429,0.9583,0.3077,0.9121,4.4586,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M66,61,312,1,P03,P,3,LZERD,249,66,1,22,89,0.0000,1.0000,0.0000,0.0538,20.7189,11.3164,11.9487,1256.5,13.06,154.56,0,(),0.1600,0.5357,0.8095,0.3182,0.9524,4.7869,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M67,61,312,1,P03,P,3,LZERD,249,67,1,14,89,0.0333,0.9500,0.0398,0.0532,23.3848,14.9471,15.5864,1430.6,8.10,155.37,0,(),0.5200,0.5357,0.4348,0.3182,0.9749,4.5132,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M68,61,312,1,P03,P,3,LZERD,249,68,1,17,89,0.1500,0.8393,0.1553,0.1297,16.1626,9.9009,9.9513,1470.2,3.74,105.08,0,(),0.6800,0.6071,0.1500,0.2273,0.9549,3.7861,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M69,61,312,1,P03,P,3,LZERD,249,69,1,11,89,0.0000,1.0000,0.0000,0.0945,14.5834,8.5449,9.1780,1225.5,7.72,65.63,0,(),0.2000,0.5000,0.7222,0.2632,1.1852,2.5629,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M70,61,312,1,P03,P,3,LZERD,249,70,1,16,89,0.0167,0.9821,0.0175,0.0648,19.3238,12.0866,12.6441,1722.4,8.09,178.30,0,(),0.2800,0.5000,0.7200,0.5172,0.9034,4.4789,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M71,61,312,1,P03,P,3,LZERD,249,71,1,16,89,0.0000,0.5806,0.0000,0.0548,20.2835,12.1039,13.1398,1270.6,8.05,155.59,0,(),0.0000,0.5714,1.0000,0.2381,1.1674,4.3898,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M72,61,312,1,P03,P,3,LZERD,249,72,1,17,89,0.0000,0.9216,0.0000,0.0504,22.4030,9.3238,10.0039,1580.6,16.63,131.24,0,(),0.0400,0.6429,0.9583,0.4000,0.9358,4.0634,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M73,61,312,1,P03,P,3,LZERD,249,73,1,30,89,0.0167,0.9737,0.0206,0.0502,22.7214,14.2633,14.4548,2049.3,8.43,142.20,0,(),0.2400,0.6786,0.8000,0.2083,0.9865,4.2432,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M74,61,312,1,P03,P,3,LZERD,249,74,1,15,89,0.0000,0.5319,0.0000,0.0531,20.9061,11.2825,12.4999,1556.2,7.17,165.45,0,(),0.0000,0.6071,1.0000,0.2273,1.1848,4.2797,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M75,61,312,1,P03,P,3,LZERD,249,75,1,26,89,0.0000,1.0000,0.0000,0.0458,22.5827,12.9715,13.3316,2100.2,10.53,122.62,0,(),0.4800,0.6071,0.7000,0.3462,0.9193,4.2262,incorrect,incorrect,0,0,0,(null)
